,Text,,,,,,,,,,,,,,,,,,,,,Label
14375,They told us we need to have things mailed to an amazon locker instead since the buildings are all locked via key fob or chance it Im guessing,,,,,,,,,,,,,,,,,,,,,1
14376,Glad you are doing this Just hoping Paddington Lib on Porchester Rd will open next week even for a bit as I have a package to pick up from the Amazon locker,,,,,,,,,,,,,,,,,,,,,1
14377,I m considering going into town for eggs and bread and particularly brandy or whisky in these straitened times It s perfectly legit but I feel that I m being bad out of the puta casa and that I may get into bother Can I pick up from an Amazon locker at the petrol station,,,,,,,,,,,,,,,,,,,,,1
14378,Lol Gold also this reminded me I somehow have to venture out in the world to pick up my copy of Doom Eternal from the Amazon locker I preordered it before society fell apart Everytime I get anything there I think of Death Stranding Horizon Zero Dawn Decima pic twitter com qaI64G53Dv,,,,,,,,,,,,,,,,,,,,,1
14379,On startup weekend 2017 in Lansing Michigan we started an idea An amazon locker for people using Facebook Marketplace or Cragislist If you like it please vote and share ,,,,,,,,,,,,,,,,,,,,,1
14380,Coolest experience I had w Amazon Prime was when I drove to CA on a road trip I needed something so I ordered the product once I got on the road and had it delivered to a locker that was just off the freeway where I d arrive in 24 hours Stopped and got back on the road,,,,,,,,,,,,,,,,,,,,,1
14381,If you re amazon shopping out of boredom buy me toys You can send it to an Amazon locker near me and we can have all SORTS of fun feel me,,,,,,,,,,,,,,,,,,,,,1
14383,Oh crap never thought of that i have an Amazon box in the locker here Should I pick it up,,,,,,,,,,,,,,,,,,,,,0
14384,I tried to buy a switch but the amazon locker was full,,,,,,,,,,,,,,,,,,,,,1
14385,This feeling actually just hit me yesterday Now the bacon grease container I bought earlier this week and which is still sitting in the Amazon locker doesn t seem like a good idea ,,,,,,,,,,,,,,,,,,,,,1
14386,Why is it that amazon locker drop offs take longer are more expensive than delivering to my house This is a total first world problem but Id like to know,,,,,,,,,,,,,,,,,,,,,1
14387,I have to go to the Amazon locker tomorrow to pick up some merch So I will make the rounds Beer ice maybe some fish from the local fishman Hmmmm Fried flounder or cod Whichever one looks good,,,,,,,,,,,,,,,,,,,,,1
14388,New round of the amazon locker game aka Where is Mikes Package  Guess which locker the package is in AND also what is in the package Winner gets a squirt of hand sanitizer my respect pic twitter com 1XF5kgE7CF,,,,,,,,,,,,,,,,,,,,,0
14389,did you guys know theres such thing as an Amazon locker its like a temporary PO Box you can send ur shit to the one wynnie uses is in a 7 11 ,,,,,,,,,,,,,,,,,,,,,0
14390,update acnh has been delivered to me It is currently in the holy amazon locker so i will have to wait,,,,,,,,,,,,,,,,,,,,,1
14391,They had an oversized envelope mailed to me from one of my tenants and I asked how I could pick it up without violating policy she said she d load it in the Amazon locker if there was an open slot there was I picked it up while gloved Insurance for the new job kicks in 1 May,,,,,,,,,,,,,,,,,,,,,1
14392,Ours is putting stuff in the Amazon locker phone contact only only emergency maintenance rent must be online or in the drop box,,,,,,,,,,,,,,,,,,,,,1
14393,Im more an Amazon Locker for your baby,,,,,,,,,,,,,,,,,,,,,1
14394,Don t forget we have BIDANI the Amazon Locker available on Level 1 for you to pick up your Amazon parcels from with just the scan of a barcode ,,,,,,,,,,,,,,,,,,,,,1
14395,This is exactly why I have my stuff shipped to an Amazon Hub locker To many sticky fingered people out here,,,,,,,,,,,,,,,,,,,,,1
14396,Amazon pls I ve been waiting to go pick up my order all day and it s still not been delievered to the Amazon locker I m gonna cry,,,,,,,,,,,,,,,,,,,,,1
14397,my vitamin c just got to the amazon locker but i dont want to go outside,,,,,,,,,,,,,,,,,,,,,1
14398,I have a package delayed because the apartment number changed but it was being delivered to an amazon locker Can you let me know whats going on,,,,,,,,,,,,,,,,,,,,,1
14399,the way i forgot my acnh is being shipped to an amazon locker in UES bc we had no idea where we were gonna be living at the time,,,,,,,,,,,,,,,,,,,,,1
14400,One of the reasons I ve tried to use the amazon locker or DHL Packstation here in Germany for my deliveries,,,,,,,,,,,,,,,,,,,,,1
14401,Anyone knows what happens to parcels being delivered to an Amazon locker that the courier wont have access to because the building the locker is in is closed due to a global pandemic Asking for a friend,,,,,,,,,,,,,,,,,,,,,0
14402,block uploads and again 2nd amazon terror grunso again imbecil van canadian by amazon locker all uploads over 10 entire day blocked 2003 SVID 20200320 054750 1 mp4,,,,,,,,,,,,,,,,,,,,,1
14403,I m like an Amazon locker for your baby,,,,,,,,,,,,,,,,,,,,,1
14404,mine s being delivered to an amazon locker and i m just gonna let it get returned,,,,,,,,,,,,,,,,,,,,,1
14405,This is a weird rant but I m going to go off anyways went to pick up a Amazon package at one of their locker locations it s outside open to the public so I put on a glove beforehand which didn t work w the touchscreen so I had to use my other hand defeating the purpose,,,,,,,,,,,,,,,,,,,,,0
14406,went to Whole Foods Amazon locker to get much needed phone chargers and there was a line Theyre only letting in so many people at once I was allowed to run in cause I wasnt shopping Stay safe everyone,,,,,,,,,,,,,,,,,,,,,1
14407,Like when I get Amazon locker things my order always says it ll come the day after it actually does as long as it s not a peak order time which is only like Christmas,,,,,,,,,,,,,,,,,,,,,0
14408,Amazon Locker for babies,,,,,,,,,,,,,,,,,,,,,1
14409,im like an amazon locker for your baby PLLSSSSS,,,,,,,,,,,,,,,,,,,,,1
14410,The fifth person told me I have to call a number Gonna call em tomorrow after work Very unique situation where the Amazon locker I have my packages delivered to is in a Steinmart which closed all their stores for the rest of the month,,,,,,,,,,,,,,,,,,,,,1
14411,Waiting for a new startup so restaurants can offer Amazon locker style pickups in the US,,,,,,,,,,,,,,,,,,,,,1
14412,I cannot receive parcels from my apartment so I usually opt for pickup via amazon locker However due to COVID 19 would it be possible to get a delivery to my apartment and for the driver to call me when they are outside,,,,,,,,,,,,,,,,,,,,,0
14413,Seller Locker is an automated SaaS for AMZN FBA Sellers to reclaim reimbursements from Amazon overcharges It works on commission only pic twitter com 2d9wg87EZa,,,,,,,,,,,,,,,,,,,,,1
14414,to anyone buying necessities on amazon if its feasible please get your stuff delivered to an amazon locker normally at a gas station or something i can easily see parcel thefts escalating because of the pandemic,,,,,,,,,,,,,,,,,,,,,1
14415,I would like to know if an Amazon locker is up and running now It was broken last week when I tried to use it but I would like a package sent to it,,,,,,,,,,,,,,,,,,,,,0
14416,I cant work remotely so Ive left for work And I picked up a package from an Amazon locker,,,,,,,,,,,,,,,,,,,,,0
14417,not sure to cancel bestbuy order 24th release xwx i dont want digital but physical wont be going to store though or Amazon 2 day locker,,,,,,,,,,,,,,,,,,,,,0
14418,That may very well be true President Oddo and I sincerely hope it is However the Staten Island warehouse is chock load full of people with many working side by side as well as having to sit together in very confined break lunch locker areas,,,,,,,,,,,,,,,,,,,,,1
14419,I have my Amazon product delivered to a locker Its at a grocery store They give you a few days to pick up being on cautious side I wait until last day,,,,,,,,,,,,,,,,,,,,,0
14420,Mine stuck in an Amazon locker in closed and not soon to reopen building Time for the kindle edition I guess,,,,,,,,,,,,,,,,,,,,,0
14421,4 Only go out for food meds healthcare and to work at Wawa Oh and to go to an Amazon locker to return shit that didn t fit,,,,,,,,,,,,,,,,,,,,,1
14423,Timely as I head out to an Amazon locker to pick up a few packages This is my first supply run in days need ice water hoping to find organ meats veggies eggs going full face mask goggled up ,,,,,,,,,,,,,,,,,,,,,1
14424,Thought I was clever using an Amazon locker but now my package is trapped inside a bank branch that s closed until further notice,,,,,,,,,,,,,,,,,,,,,0
14425,If you have a parcel in the Amazon Locker in the Library entrance we encourage you to collect it before the building closes at 5pm tomorrow We re hoping to have the lockers available after that but can t be certain at this stage,,,,,,,,,,,,,,,,,,,,,1
14426,5500 Holmes Place in Alexandria VA is only minutes from the new Amazon Headquarters With a very open floor plan kitchen has a lot of counter cabinet space washer dryer is in unit Storage Locker For more info click below pic twitter com Nzt1M1gfrX,,,,,,,,,,,,,,,,,,,,,1
14427,It s like how with my Amazon locker order I m used to them arriving a day earlier than Amazon say they will so it should be safe and arrive in Friday,,,,,,,,,,,,,,,,,,,,,1
14428,I m a 3 9 right now Took a trip or two out earlier this week to Walgreens 7 Eleven that may not have been 100 necessary but i was out for a very short time Will do again Thurs to pick up packages from an amazon locker ,,,,,,,,,,,,,,,,,,,,,1
14429,Our gym does meal Prep and leaves it in a fridge in marked bags Its totally possible but youre relying on people not nicking other peoples food Maybe an amazon locker type of situation would work,,,,,,,,,,,,,,,,,,,,,0
14430,Mann is on some real BS Not delivering my nephew shoes Was suppose to ship them to the house but instead delivered them to a damn amazon locker Someone else picked them up,,,,,,,,,,,,,,,,,,,,,1
14431,two ways where I am Amazon and USPS UPS FedEx has logins to the Amazon lockers for dropoff of small items some other places allow anybody to drop off using lockers just type apartment number on touch screen locker opens close locker the system emails you an access code,,,,,,,,,,,,,,,,,,,,,0
14432,Ugggh I shipped my Amazon order to a locker to a place that s now closed,,,,,,,,,,,,,,,,,,,,,0
14433,The new Piketty book Capital and Ideology was considered essential enough that Amazon decided to deliver it to the Amazon locker on campus that will be shut down today I guess I will get to read it in May if it is still there,,,,,,,,,,,,,,,,,,,,,0
14434,I m about to go pick up packages from an Amazon locker and go the grocery store And it s 11 30 and the club is JUMPIN JUMPIN,,,,,,,,,,,,,,,,,,,,,1
14435,and this afternoons interaction with the outside world involves retrieving a delivery of coffee beans from the amazon locker behind the petrol station properly dystopian pic twitter com 5XM7GFSwY0,,,,,,,,,,,,,,,,,,,,,0
14436,I watched the Amazon prime all or nothing documentary that followed the Panthers for the whole season Cam yes is a bit of a diva but he didn t appear to be terribly bad in the locker room Plus I bet his ego has took a dip at this point,,,,,,,,,,,,,,,,,,,,,0
14437,Day Three of Coronacrisis  First day working from home Managed to burn some vegetable burgers I had in my freezer The builders working opposite can see into my kitchen I will be leaving to pick up an SD card from a nearby Amazon locker in due course Wish me luck  Elissa,,,,,,,,,,,,,,,,,,,,,1
14438,Welcome Home I was asleep last night Texting you once back from Amazon Locker xoxoxoxo,,,,,,,,,,,,,,,,,,,,,1
14439,Indeed You can improve it with a build to order spec 2TB storage 64GB RAM etc I really like the standard models though cause you can order one to an Amazon locker What sort of thing were ya planning,,,,,,,,,,,,,,,,,,,,,1
14440,DTLA fuck you for closing early youre a faggot Im just tryna pick up amazon locker BS Gang,,,,,,,,,,,,,,,,,,,,,0
14441,anyone got an amazon acct i can use to buy hair dye and deliver to a amazon locker since psu wont let me get packages rn,,,,,,,,,,,,,,,,,,,,,1
14442,I d planned to pick up my prescription on Thursday when my Amazon order will arrive in town at an Amazon locker I didn t realize tho that I ll be totally out of the med tomorrow morning So I have to leave my apartment twice this week,,,,,,,,,,,,,,,,,,,,,1
14443,Due to a statewide shutdown in response to covid19 I cannot take a return to my local Kohls store Will the return barcode work at an amazon locker,,,,,,,,,,,,,,,,,,,,,0
14444,Amazon locker near Lou Turk s,,,,,,,,,,,,,,,,,,,,,1
14445,So since you will be canceling shipment what will happen to items that were preorder and what about shipment to amazon locker,,,,,,,,,,,,,,,,,,,,,1
14447,Can I have it dropped off at an Amazon locker I dont want my package stolen ,,,,,,,,,,,,,,,,,,,,,1
